"","X1.x","yearID.x","playerID","teamID","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"517",31815,2015,"refsnro01","NYA","AL",16,12,16,15,0,0,0,15,0,0,0,0,0,0,0,2,1,1,16,43,3,13,3,0,2,5,2,0,3,7,1,0,0,0,3,0.302325581395349,8,0.859453993933266,"Good","Good",32499,2016,"AL",58,44,58,55,0,0,25,8,1,0,5,0,23,27,0,2,4,1,58,152,25,38,9,0,0,12,2,1,18,30,2,1,0,3,5,0.25,29,0.636796733212341,"AvgPoor","AvgPoor"
"518",31816,2015,"reimono01","BAL","AL",61,45,61,51,0,0,0,0,0,0,37,9,13,51,6,10,3,1,61,170,24,42,5,1,6,20,0,0,23,47,2,2,0,0,2,0.247058823529412,30,0.737707390648567,"AvgPoor","AvgPoor",32500,2016,"AL",104,57,104,95,0,0,0,0,0,0,62,8,32,95,2,13,10,1,104,203,25,45,9,1,6,15,1,2,22,62,0,1,0,1,8,0.221674876847291,29,0.664091491070072,"AvgPoor","AvgPoor"
"519",31817,2015,"rendoan01","WAS","NL",80,78,80,78,0,0,0,59,28,0,0,0,0,0,0,2,0,1,80,311,43,82,16,0,5,25,1,2,36,70,0,4,0,4,8,0.263665594855305,61,0.707006023277931,"AvgPoor","AvgPoor",32502,2016,"NL",156,150,156,155,0,0,0,0,155,0,0,0,0,0,0,4,1,1,156,567,91,153,38,2,20,85,12,6,65,117,2,7,0,8,5,0.26984126984127,93,0.797494336907011,"AvgPoor","AvgPoor"
"520",31818,2015,"reverbe01","PHI","NL",96,84,96,91,0,0,0,0,0,0,56,42,12,91,0,8,1,1,96,366,49,109,13,6,1,26,24,5,19,36,0,1,2,0,4,0.297814207650273,89,0.70851383108242,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",31819,2015,"reverbe01","TOR","AL",56,56,56,56,0,0,0,0,0,0,56,1,0,56,0,0,0,2,56,226,35,72,9,1,1,19,7,2,13,28,0,1,3,3,1,0.31858407079646,61,0.734440438471904,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",31820,2015,"reyesjo01","COL","NL",47,47,47,47,0,0,0,0,0,47,0,0,0,0,0,0,0,2,47,193,21,50,8,2,3,19,8,4,9,24,0,0,5,1,3,0.259067357512953,37,0.658516041757064,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",31821,2015,"reyesjo01","TOR","AL",69,69,69,69,0,0,0,0,0,69,0,0,0,0,0,0,0,1,69,288,36,82,17,0,4,34,16,2,17,38,0,0,4,2,3,0.284722222222222,61,0.70789223669924,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",31822,2015,"reynoma01","SLN","NL",140,97,140,119,0,0,100,1,22,0,5,0,1,6,3,27,1,1,140,382,35,88,21,2,13,48,2,3,44,121,2,4,0,2,10,0.230366492146597,52,0.712720573977119,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",31823,2015,"riosal01","KCA","AL",105,105,105,105,0,0,0,0,0,0,0,0,105,105,0,0,0,1,105,385,40,98,22,2,4,32,9,0,15,67,0,5,0,6,10,0.254545454545455,70,0.640351376117799,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",31824,2015,"riverre01","TBA","AL",110,90,110,110,0,107,7,0,0,0,0,0,0,0,1,2,0,1,110,298,16,53,14,0,5,26,0,0,11,86,0,3,5,2,4,0.177852348993289,34,0.488543581413243,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",31825,2015,"riverya01","MIL","NL",7,4,7,7,0,0,0,4,1,2,0,0,0,0,0,0,0,1,7,14,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0.1,1,0.288888888888889,"AvgPoor","AvgPoor",32511,2016,"NL",35,16,35,32,0,0,0,13,15,5,0,0,0,0,0,6,1,1,35,66,12,14,4,0,0,3,0,0,2,20,0,0,3,0,4,0.212121212121212,10,0.508021390374332,"AvgPoor","AvgPoor"
"528",31826,2015,"rizzoan01","CHN","NL",160,160,160,160,0,0,160,0,0,0,0,0,0,0,0,0,0,1,160,586,94,163,38,3,31,101,17,6,78,105,9,30,0,7,9,0.278156996587031,91,0.898535977370212,"AvgPoor","Good",32512,2016,"NL",155,151,155,154,0,0,154,1,0,0,0,0,0,0,0,2,0,1,155,583,94,170,43,4,32,109,3,5,74,108,8,16,0,3,13,0.291595197255575,91,0.928354664203721,"Good","Good"
"529",31827,2015,"roberda09","LAA","AL",37,15,37,33,0,0,0,0,0,0,27,7,1,33,0,9,4,1,37,75,10,21,2,0,0,7,0,0,2,7,1,0,3,0,1,0.28,19,0.605367965367965,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",31828,2015,"robincl01","WAS","NL",126,77,126,79,1,0,44,0,0,0,27,0,11,37,3,44,0,1,126,309,44,84,15,1,10,34,0,0,37,52,4,5,0,1,6,0.271844660194175,58,0.78190276551927,"AvgPoor","AvgPoor",32514,2016,"NL",104,40,104,49,0,0,46,0,0,0,3,0,0,3,1,57,0,1,104,196,16,46,4,0,5,26,0,0,20,38,0,2,1,5,4,0.23469387755102,37,0.636565388487233,"AvgPoor","AvgPoor"
"531",31829,2015,"robinsh01","MIN","AL",83,48,83,75,1,0,0,0,0,0,55,15,12,75,5,7,12,1,83,180,28,45,7,3,0,16,6,1,12,29,0,1,3,1,4,0.25,35,0.621191294387171,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",31830,2015,"rodrial01","NYA","AL",151,138,151,6,0,0,2,0,4,0,0,0,0,0,136,12,0,1,151,523,83,131,22,1,33,86,4,0,84,145,5,6,0,7,17,0.250478011472275,75,0.842111268734966,"AvgPoor","Good",32516,2016,"AL",65,57,65,1,0,0,0,0,1,0,0,0,0,0,57,8,0,1,65,225,19,45,7,0,9,31,3,0,14,67,0,1,0,3,4,0.2,29,0.598024691358025,"AvgPoor","AvgPoor"
"533",31831,2015,"rodrise01","PIT","NL",139,34,139,131,0,0,102,7,8,3,16,0,14,29,0,15,17,1,139,224,25,55,12,1,4,17,2,2,5,63,0,6,5,0,9,0.245535714285714,38,0.64245820668693,"AvgPoor","AvgPoor",32517,2016,"NL",140,64,140,129,0,0,57,29,11,27,10,5,17,32,0,25,9,1,140,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,0.27,46,0.858973607038123,"AvgPoor","Good"
"534",31832,2015,"rogerja02","MIL","NL",86,25,86,30,0,0,24,0,3,0,3,0,0,3,1,58,0,1,86,152,22,45,6,2,4,16,0,0,15,34,0,2,0,0,2,0.296052631578947,33,0.807653379009654,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",31833,2015,"rojasmi02","MIA","NL",60,36,60,48,0,0,0,9,9,32,0,0,0,0,0,14,4,1,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,2,4,0.28169014084507,31,0.695229441163108,"Good","AvgPoor",32519,2016,"NL",123,44,123,114,0,0,41,45,16,33,0,0,0,0,0,18,10,1,123,194,27,48,12,0,1,14,2,1,11,27,2,1,6,2,10,0.247422680412371,35,0.613203806502776,"AvgPoor","AvgPoor"
"536",31834,2015,"rolliji01","LAN","NL",144,128,144,134,0,0,0,0,0,134,0,0,0,0,0,13,3,1,144,517,71,116,24,3,13,41,12,8,44,86,0,0,1,1,12,0.224371373307544,76,0.642531164602793,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",31835,2015,"romakja01","ARI","NL",12,1,12,3,0,0,1,0,0,0,2,0,0,2,0,9,1,1,12,15,2,5,2,0,0,1,0,0,1,6,0,0,0,0,0,0.333333333333333,3,0.841666666666667,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",31836,2015,"romerst01","SEA","AL",13,5,13,12,0,0,0,0,0,0,6,1,5,12,0,1,2,1,13,21,6,4,1,0,1,3,0,0,3,6,0,0,0,0,0,0.19047619047619,2,0.672619047619048,"AvgPoor","AvgPoor",32521,2016,"AL",9,4,9,9,0,0,1,0,0,0,6,0,2,8,0,4,0,1,9,17,1,4,1,0,0,3,0,0,1,4,0,0,0,1,0,0.235294117647059,3,0.557275541795666,"AvgPoor","AvgPoor"
"539",31837,2015,"rominan01","DET","AL",109,43,109,104,0,0,17,13,59,27,2,0,0,2,1,4,19,1,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4,0.255434782608696,40,0.621750054620931,"AvgPoor","AvgPoor",32522,2016,"AL",109,45,108,102,1,0,20,12,44,14,1,22,2,25,4,4,17,1,109,174,21,41,5,2,2,16,8,0,13,38,0,4,3,0,5,0.235632183908046,32,0.625504001925739,"AvgPoor","AvgPoor"
"540",31838,2015,"rominau01","NYA","AL",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",32523,2016,"AL",62,46,62,56,0,50,6,0,0,0,0,0,0,0,5,5,1,1,62,165,17,40,11,0,4,26,1,0,7,31,1,0,1,3,7,0.242424242424242,25,0.65038961038961,"AvgPoor","AvgPoor"
"541",31839,2015,"rosalad01","TEX","AL",55,32,53,47,2,0,19,19,14,0,1,0,0,1,1,4,8,1,55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0.228070175438596,19,0.638105263157895,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",31840,2015,"rosared01","MIN","AL",122,116,122,118,0,0,0,0,0,0,86,4,34,118,0,5,0,1,122,453,60,121,18,15,13,50,11,6,15,118,3,0,3,3,5,0.267108167770419,75,0.747908493975057,"AvgPoor","AvgPoor",32527,2016,"AL",92,81,92,89,0,0,0,0,0,0,57,37,1,89,0,4,0,1,92,335,52,90,17,2,10,32,5,2,12,91,2,2,2,3,4,0.26865671641791,61,0.716350067842605,"AvgPoor","AvgPoor"
"543",31841,2015,"rosarwi01","COL","NL",87,54,87,55,0,2,53,0,0,0,0,0,0,0,6,28,0,1,87,231,22,62,14,1,6,29,2,1,8,56,2,1,1,1,8,0.268398268398268,41,0.710190224713046,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",31842,2015,"rossco01","OAK","AL",9,6,9,8,0,0,0,0,0,0,4,0,5,8,1,3,0,1,9,22,3,2,0,0,0,3,0,0,3,6,0,0,0,0,0,0.1,2,0.290909090909091,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",31843,2015,"rossda01","CHN","NL",72,46,72,61,2,59,0,0,0,0,0,0,0,0,0,14,1,1,72,159,6,28,9,0,1,9,1,0,20,61,7,0,2,1,1,0.176100628930818,18,0.518238993710692,"AvgPoor","AvgPoor",32528,2016,"NL",67,50,67,58,0,58,0,0,0,0,0,0,0,0,0,10,0,1,67,166,24,38,6,0,10,32,0,1,30,54,6,0,4,5,3,0.228915662650602,22,0.784091590241563,"AvgPoor","AvgPoor"
"546",31844,2015,"ruary01","TEX","AL",28,24,28,27,0,0,4,0,0,0,22,0,4,25,0,1,0,1,28,83,10,16,5,0,4,7,0,0,3,32,0,0,0,0,2,0.192771084337349,7,0.618520594003923,"AvgPoor","AvgPoor",32529,2016,"AL",99,67,99,90,0,0,31,0,2,0,60,4,3,65,4,12,6,1,99,240,40,62,8,1,8,22,9,0,21,76,2,6,0,2,8,0.258333333333333,45,0.730855018587361,"AvgPoor","AvgPoor"
"547",31845,2015,"rufda01","PHI","NL",106,62,106,81,0,0,66,0,0,0,22,0,0,22,0,29,0,1,106,268,30,63,12,0,12,39,1,0,21,69,0,5,0,3,7,0.235074626865672,39,0.713842404140912,"AvgPoor","AvgPoor",32530,2016,"NL",43,17,43,26,0,0,14,0,0,0,13,0,0,13,0,24,0,1,43,83,8,17,2,0,3,9,0,1,4,25,0,0,0,2,5,0.204819277108434,12,0.573304453770137,"AvgPoor","AvgPoor"
"548",31846,2015,"ruggiju01","LAN","NL",21,13,21,16,0,0,0,0,0,0,16,0,2,16,0,8,0,2,21,55,12,16,4,1,4,12,2,0,3,14,0,2,0,0,1,0.290909090909091,7,0.968181818181818,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",31847,2015,"ruggiju01","SEA","AL",36,15,36,31,0,0,0,0,0,0,6,15,11,31,3,11,4,1,36,70,8,15,4,0,2,3,3,2,11,27,0,0,0,0,0,0.214285714285714,9,0.678130511463845,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",31848,2015,"ruizca01","PHI","NL",86,81,86,83,0,83,0,0,0,0,0,0,0,0,0,4,0,1,86,284,23,60,13,1,2,22,1,1,28,43,2,4,3,1,13,0.211267605633803,44,0.575432087794908,"AvgPoor","AvgPoor",32534,2016,"NL",48,47,48,47,0,47,0,0,0,0,0,0,0,0,1,0,1,1,48,165,18,43,6,0,3,12,3,1,24,28,1,4,0,0,3,0.260606060606061,34,0.719390799183545,"AvgPoor","AvgPoor"
"551",31849,2015,"ruppca01","PHI","NL",81,79,81,80,0,80,0,0,0,0,0,0,0,0,0,1,0,1,81,270,24,63,9,1,9,28,0,1,24,71,5,3,0,2,8,0.233333333333333,44,0.675077418555679,"AvgPoor","AvgPoor",32536,2016,"NL",105,104,105,104,0,104,0,0,0,0,0,0,0,0,0,1,0,1,105,389,36,98,26,1,16,54,1,0,24,114,0,5,0,1,11,0.251928020565553,55,0.750403396506556,"AvgPoor","AvgPoor"
"552",31850,2015,"russead02","CHN","NL",142,137,142,142,0,0,0,86,0,61,0,0,0,0,0,1,0,1,142,475,60,115,29,1,13,54,4,3,42,149,2,3,1,2,8,0.242105263157895,72,0.695987094172212,"AvgPoor","AvgPoor",32537,2016,"NL",151,141,151,148,0,0,0,0,0,148,0,0,0,0,0,6,0,1,151,525,67,125,25,3,21,95,5,1,55,135,6,12,0,6,11,0.238095238095238,76,0.73821309125657,"AvgPoor","AvgPoor"
"553",31851,2015,"rutlejo01","BOS","AL",39,19,39,35,0,0,0,30,5,0,0,0,0,0,4,3,5,1,39,74,11,21,1,0,1,10,0,0,5,26,1,2,1,3,0,0.283783783783784,19,0.671171171171171,"Good","AvgPoor",32538,2016,"AL",28,12,28,23,0,0,0,5,17,1,0,0,0,0,0,7,1,1,28,49,9,13,6,0,0,3,2,0,6,19,0,0,1,0,3,0.26530612244898,7,0.733209647495362,"AvgPoor","AvgPoor"
"554",31852,2015,"ryanbr01","NYA","AL",47,29,47,43,1,0,3,26,14,6,0,0,2,2,0,5,3,1,47,96,10,22,6,2,0,8,0,0,5,29,0,1,1,0,1,0.229166666666667,14,0.607843137254902,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",31853,2015,"saladty01","CHA","AL",68,60,68,66,0,0,1,0,60,11,0,0,0,0,0,2,2,1,68,236,33,53,6,4,4,20,8,2,12,51,0,2,3,1,9,0.224576271186441,39,0.601678033628199,"AvgPoor","AvgPoor",32540,2016,"AL",93,78,93,84,0,0,2,41,10,32,1,1,1,3,2,3,6,1,93,298,33,84,14,0,8,38,11,5,13,62,0,3,2,3,11,0.281879194630872,62,0.724853386403574,"Good","AvgPoor"
"556",31854,2015,"saltaja01","ARI","NL",70,39,70,41,0,38,4,0,0,0,0,0,0,0,2,29,0,2,70,171,23,43,14,0,8,23,0,0,19,57,0,2,1,1,3,0.251461988304094,21,0.805290428142896,"AvgPoor","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",31855,2015,"saltaja01","MIA","NL",9,8,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,9,29,3,2,1,0,1,1,0,0,4,12,0,0,0,0,2,0.1,0,0.38871473354232,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",31856,2015,"sanchca01","CHA","AL",120,112,120,117,0,0,0,117,0,0,0,0,0,0,1,5,0,1,120,389,40,87,23,1,5,31,2,2,19,81,0,5,6,1,9,0.223650385604113,58,0.594594091129243,"AvgPoor","AvgPoor",32542,2016,"AL",53,36,53,43,0,0,0,33,6,4,0,0,0,0,3,6,6,1,53,154,15,32,9,1,4,21,0,1,5,42,0,1,2,1,1,0.207792207792208,18,0.593167701863354,"AvgPoor","AvgPoor"
"559",31857,2015,"sanchhe01","SFN","NL",28,11,28,16,0,16,0,0,0,0,0,0,0,0,0,12,0,1,28,56,5,10,4,0,1,5,0,0,2,14,0,0,1,0,1,0.178571428571429,5,0.510467980295567,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",31858,2015,"sanchto01","PIT","NL",3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,8,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0.375,3,0.819444444444444,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",31859,2015,"sandopa01","BOS","AL",126,122,126,123,0,0,0,0,123,0,0,0,0,0,0,4,0,1,126,470,43,115,25,1,10,47,0,0,25,73,1,7,1,2,14,0.24468085106383,79,0.657624113475177,"AvgPoor","AvgPoor",32546,2016,"AL",3,1,3,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,3,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor"
"562",31860,2015,"sandsje01","CLE","AL",50,32,50,47,0,0,11,0,0,0,7,0,32,37,1,12,2,1,50,123,11,29,5,1,4,19,0,0,9,36,0,0,0,1,0,0.235772357723577,19,0.67595818815331,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",31861,2015,"sanomi01","MIN","AL",80,78,80,10,0,0,2,0,9,0,0,0,0,0,69,2,0,1,80,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4,0.268817204301075,39,0.91554057668646,"AvgPoor","Good",32548,2016,"AL",116,114,116,80,0,0,0,0,42,0,0,0,38,38,36,2,0,1,116,437,57,103,22,1,25,66,1,0,54,178,1,1,0,3,8,0.235697940503432,55,0.781434482120981,"AvgPoor","AvgPoor"
"564",31862,2015,"santaca01","CLE","AL",154,153,154,132,0,0,132,0,0,0,0,0,0,0,21,1,0,1,154,550,72,127,29,2,19,85,11,3,108,122,8,3,0,5,20,0.230909090909091,77,0.751902811902812,"AvgPoor","AvgPoor",32549,2016,"AL",158,154,158,64,0,0,64,0,0,0,0,0,0,0,92,4,0,1,158,582,89,151,31,3,34,87,5,2,99,99,0,2,0,5,18,0.259450171821306,83,0.864560856709023,"AvgPoor","Good"
"565",31863,2015,"santada01","MIN","AL",91,69,91,71,0,0,0,0,0,66,0,5,1,5,5,12,8,1,91,261,30,56,10,5,0,21,8,4,6,68,1,3,7,0,7,0.21455938697318,41,0.531928480204342,"AvgPoor","AvgPoor",32550,2016,"AL",75,62,75,66,0,0,0,3,1,3,17,40,6,61,4,3,8,1,75,233,29,56,10,2,2,14,12,9,12,55,0,1,1,1,1,0.240343347639485,42,0.605532484231377,"AvgPoor","AvgPoor"
"566",31864,2015,"santado01","HOU","AL",14,10,14,13,0,0,0,0,0,0,3,1,9,13,0,3,0,1,14,39,6,10,2,0,2,8,2,1,2,17,0,1,0,0,1,0.256410256410256,6,0.771062271062271,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",31865,2015,"santado01","MIL","NL",38,34,38,36,0,0,0,0,0,0,11,23,16,36,0,2,0,2,38,121,14,28,5,0,6,18,2,0,18,46,0,4,0,2,1,0.231404958677686,17,0.766315189512682,"AvgPoor","AvgPoor",32551,2016,"NL",77,62,77,67,0,0,0,0,0,0,4,3,62,67,0,14,0,1,77,246,34,63,14,0,11,32,2,3,32,91,0,2,0,1,7,0.25609756097561,38,0.792350201082082,"AvgPoor","AvgPoor"
"568",31866,2015,"sardilu01","MIL","NL",36,24,36,30,0,0,0,16,3,14,0,0,0,0,0,6,0,1,36,97,8,19,0,1,0,4,0,0,6,25,1,0,1,1,3,0.195876288659794,18,0.45687946074544,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",31867,2015,"saundmi01","TOR","AL",9,9,9,9,0,0,0,0,0,0,3,0,6,9,0,0,0,1,9,31,2,6,0,0,0,3,0,0,5,10,0,0,0,0,1,0.193548387096774,6,0.49910394265233,"AvgPoor","AvgPoor",32554,2016,"AL",140,130,140,128,0,0,0,0,0,0,106,1,22,128,9,9,0,1,140,490,70,124,32,3,24,57,1,2,59,157,2,5,1,3,14,0.253061224489796,65,0.815073462059869,"AvgPoor","Good"
"570",31868,2015,"schafjo02","MIN","AL",27,20,27,27,0,0,0,0,0,0,1,26,0,27,0,1,1,1,27,69,9,15,3,0,0,5,0,3,3,23,0,0,2,0,0,0.217391304347826,12,0.510869565217391,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",31869,2015,"schaflo01","MIL","NL",69,25,69,50,0,0,0,0,0,0,1,49,0,50,0,21,3,1,69,122,17,27,6,1,1,6,1,0,12,29,0,2,6,1,3,0.221311475409836,19,0.610745482828766,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
